trial_idx,cue,color1_deg,color2_deg,same_color,sw_Healthy_vs_PCA_dir0,sw_Healthy_vs_PCA_dir1,sw_Healthy_vs_PCA_dir13,sw_Healthy_vs_PCA_dir0-1,sw_PCA_dir0_vs_PCA_dir1,sw_PCA_dir0_vs_PCA_dir13,sw_PCA_dir0_vs_PCA_dir0-1,sw_PCA_dir1_vs_PCA_dir13,sw_PCA_dir1_vs_PCA_dir0-1,sw_PCA_dir13_vs_PCA_dir0-1,sw_self_reference,teacher_vs_students_mean,teacher_vs_students_std
34,1,60.0,300.0,False,0.3125779266473466,0.18967865826620714,1.2520782505167214,0.6413508538223726,0.3937162417903427,1.466272269627332,0.3742770497909386,1.2339771872974732,0.511316936639625,1.5352717108191478,0.0234270111296227,0.5989214223131619,0.4116692654067216
35,1,60.0,330.0,False,0.5448380556546077,0.27678702713859415,1.283381887910417,0.7325609853193354,0.39336050182855165,1.4410746754627453,0.2528728461304133,1.5155270396203289,0.5726003834863809,1.4578631774391675,0.031105705029428683,0.7093919890057386,0.36885846081125223
36,1,90.0,0.0,False,0.7160682362645189,0.40541156743211393,1.384670103276589,0.577001575085058,0.6752085292416927,0.9924770427104291,0.2740265887873115,1.1876189786172775,0.64266123088746,1.1299289933340622,0.07729114219889413,0.7707878705145699,0.37111272048524485
37,1,90.0,30.0,False,0.8793201356111704,0.3820275154823301,1.0759114811819561,0.9644561442565326,0.813136197495598,1.1677265177266385,0.09047046590431504,0.7101029042612592,0.8522424151136223,1.0966093643376802,0.03356906694770745,0.8254288191329974,0.26532016093250427
38,1,90.0,60.0,False,1.7950531143328283,0.31192238782643755,0.6354676903381751,1.7742684232756003,1.6920139273972905,1.592457220631223,0.36101836451293,0.34355929171513067,1.645249753538681,1.4376754562367982,0.01781621673671645,1.1291779039432603,0.6654299226036452
39,1,90.0,90.0,True,1.9218093078342227,0.14083104466435614,0.3984866861292401,1.9450176438265523,1.8703948927094736,1.7423859743430636,0.43560279685309256,0.27973568037914864,1.8588730362977384,1.6409419057671264,0.034344504395690124,1.1015361706135929,0.8368903649759225
40,1,90.0,120.0,False,1.465164067005345,0.2691412414440934,0.32484323748567456,1.7440204284392127,1.401955852418129,1.2853096059738545,0.4153543970292629,0.252258644913474,1.6769664516198697,1.4946675092157697,0.049833957843510995,0.9507922435935814,0.661484990935606
41,1,90.0,150.0,False,0.9931104449005143,0.8146233030234564,0.4000342737788619,1.5410485862978092,0.9459265868180279,0.7798841248761117,0.6712421618615841,0.4823072382175584,1.2135015462856993,1.2317774700645372,0.018071607094903668,0.9372041520001604,0.40967400363650175
42,1,90.0,180.0,False,0.580626484863743,1.0884906077988994,0.4091044175915974,1.2750358506420936,1.1373759388333482,0.4205644264145473,0.8173855205212077,0.8167065601918373,0.8272476382164621,0.9117241667921152,0.05397768839320369,0.8383143402240834,0.35494296408220666
43,1,90.0,210.0,False,0.551188546411999,0.8796652784512999,0.3597973614459832,1.1088252373884502,1.010132391040407,0.42398163151910684,0.9769336423560526,0.6963486260093668,0.7153003631576513,0.8284326638125605,0.03614167209400906,0.7248691059244331,0.2893209641932606
