ablation_direction_idx,student_run,trial_index,sliced_wasserstein_behaviour,num_behaviour_samples
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,212,2.5810189221606388,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,217,9.533503885912653,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,226,9.008648794165062,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,238,11.4942541031197,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,277,11.504134819104724,512
1,index_cued_first_diffusion_0.3_swap_ablation_7_1,23,1.7501835869785733,512
1,index_cued_first_diffusion_0.3_swap_ablation_7_1,24,1.127404694085802,512
1,index_cued_first_diffusion_0.3_swap_ablation_7_1,26,0.869562833125106,512
1,index_cued_first_diffusion_0.3_swap_ablation_7_1,56,0.7115222364132257,512
1,index_cued_first_diffusion_0.3_swap_ablation_7_1,119,1.6080175778478707,512
1,index_cued_first_diffusion_0.3_swap_ablation_7_1,121,1.766928423953419,512
1,index_cued_first_diffusion_0.3_swap_ablation_7_1,148,1.3745830353037896,512
1,index_cued_first_diffusion_0.3_swap_ablation_7_1,180,1.292996513749046,512
1,index_cued_first_diffusion_0.3_swap_ablation_7_1,195,1.105029410540742,512
1,index_cued_first_diffusion_0.3_swap_ablation_7_1,205,1.7892393443085495,512
1,index_cued_first_diffusion_0.3_swap_ablation_7_1,209,0.6661753903063914,512
1,index_cued_first_diffusion_0.3_swap_ablation_7_1,212,0.45977942232478797,512
1,index_cued_first_diffusion_0.3_swap_ablation_7_1,217,1.881967452914644,512
1,index_cued_first_diffusion_0.3_swap_ablation_7_1,226,1.0676686858258808,512
1,index_cued_first_diffusion_0.3_swap_ablation_7_1,238,0.9917066848007337,512
1,index_cued_first_diffusion_0.3_swap_ablation_7_1,277,1.7167613846414618,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,23,0.4750384936916302,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,24,1.5477857960789274,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,26,1.8094415370200299,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,56,2.5271923088286785,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,119,0.7089381755492684,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,121,1.4241904176106788,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,148,0.9263774955944655,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,180,0.9875890424036025,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,195,0.7030690946964238,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,205,1.3142055546438196,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,209,1.3513327451448744,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,212,1.3879212842346496,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,217,0.8230374990475318,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,226,0.6511865778508286,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,238,1.0995917675255038,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,277,0.6131433382099993,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_1_0,23,0.7231962459611688,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_1_0,24,0.3951297405215859,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_1_0,26,0.21565620241058703,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_1_0,56,1.0560698571777505,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_1_0,119,0.24052835045140836,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_1_0,121,1.010482935782181,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_1_0,148,1.2083779696598902,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_1_0,180,1.0414424240118012,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_1_0,195,0.4353912872235875,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_1_0,205,1.7040939146897665,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_1_0,209,1.2747558082984087,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_1_0,212,2.1523102590159113,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_1_0,217,1.3015824405951801,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_1_0,226,1.3834918052456961,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_1_0,238,0.2063719305716365,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_1_0,277,1.009902798183775,512
