trial_idx,cue,color1_deg,color2_deg,same_color,sw_Healthy_vs_Student_0,sw_Healthy_vs_Student_1,sw_Student_0_vs_Student_1,teacher_vs_students_mean,teacher_vs_students_std
230,2,210.0,60.0,False,0.29737335676983506,2.128577459425933,1.8766178318097024,1.2129754080978838,0.9156020513280488
231,2,210.0,90.0,False,0.4212904930787186,1.800194195812044,1.4638233112444916,1.1107423444453812,0.6894518513666628
232,2,210.0,120.0,False,0.42876585613936924,0.9334779421630826,0.5481743841932801,0.6811218991512259,0.25235604301185666
233,2,210.0,150.0,False,0.33151003234738835,0.25993008342005475,0.1597084516450787,0.2957200578837216,0.0357899744636668
234,2,210.0,180.0,False,0.15465240616530979,0.2559225638052431,0.1461798030285913,0.20528748498527644,0.05063507881996665
235,2,210.0,210.0,True,0.2854781590707825,0.23955853234536778,0.27173170753873566,0.26251834570807514,0.02295981336270736
236,2,210.0,240.0,False,0.33199163302062307,0.2983424146542755,0.2952752754036379,0.3151670238374493,0.016824609183173772
237,2,210.0,270.0,False,0.4619304101726843,0.47293339341406904,0.293990061461447,0.4674319017933767,0.005501491620692356
238,2,210.0,300.0,False,0.5107547306771234,0.3268833444864694,0.7486263416238865,0.4188190375817964,0.09193569309532701
239,2,210.0,330.0,False,0.4098700210254441,0.3608532065707498,0.7236659983864971,0.38536161379809697,0.02450840722734715
240,2,240.0,0.0,False,0.32174459462321114,0.055158545034183826,0.29629753669882597,0.18845156982869748,0.13329302479451366
241,2,240.0,30.0,False,0.635959416524416,1.3308236967475815,0.7204039397829227,0.9833915566359988,0.34743214011158274
242,2,240.0,60.0,False,0.5720652970048918,1.7732762520830645,1.2576096211081942,1.1726707745439782,0.6006054775390863
243,2,240.0,90.0,False,0.6249005781998709,1.4325274488375697,0.8615369260173106,1.0287140135187203,0.4038134353188494
244,2,240.0,120.0,False,0.4992144629910825,0.39890965789079347,0.21989427840369646,0.449062060440938,0.050152402550144526
245,2,240.0,150.0,False,0.5986878519546707,0.11477230749127754,0.702849827373072,0.3567300797229741,0.24195777223169657
246,2,240.0,180.0,False,0.33903704365747017,0.19030808646505798,0.5128476501744046,0.2646725650612641,0.0743644785962061
247,2,240.0,210.0,False,0.14811956793822023,0.20939102671020807,0.3022611837203612,0.17875529732421414,0.030635729385993918
248,2,240.0,240.0,True,0.32664400204185684,0.28560101485647316,0.23730906192873613,0.306122508449165,0.020521493592691842
249,2,240.0,270.0,False,0.23498531131339617,0.3312630310172735,0.41358656754997924,0.28312417116533484,0.048138859851938665
250,2,240.0,300.0,False,0.201932374140667,0.43215943401950463,0.5925926907568275,0.3170459040800858,0.11511352993941881
251,2,240.0,330.0,False,0.2567408008224677,0.28831329517653936,0.5027267443875805,0.27252704799950356,0.015786247177035834
252,2,270.0,0.0,False,0.28135624324191005,0.4631361166000062,0.7207735142546741,0.3722461799209581,0.09088993667904807
253,2,270.0,30.0,False,0.27607500954007996,0.12478256489355649,0.33056172877539425,0.20042878721681823,0.07564622232326174
254,2,270.0,60.0,False,0.5437548112103728,0.40385295492892026,0.21983952298292636,0.47380388306964655,0.06995092814072629
255,2,270.0,90.0,False,0.6058904700932909,0.5477751966280271,0.12318451540961729,0.5768328333606589,0.029057636732631897
256,2,270.0,120.0,False,0.6232240279286438,0.1401634740013466,0.539966186371064,0.38169375096499525,0.24153027696364862
257,2,270.0,150.0,False,0.6894553883535375,0.33912473868704984,0.9898691010936926,0.5142900635202936,0.17516532483324382
258,2,270.0,180.0,False,0.4266573098772166,0.47901561988114566,0.8837752118758229,0.45283646487918117,0.02617915500196452
259,2,270.0,210.0,False,0.24449466805787406,0.3375581270551936,0.5601759104908075,0.2910263975565338,0.046531729498659774
260,2,270.0,240.0,False,0.18124767254309715,0.3637487178404242,0.19520308809773246,0.27249819519176066,0.09125052264866351
261,2,270.0,270.0,True,0.1843607253285215,0.5695157177718907,0.5216771227573214,0.37693822155020607,0.1925774962216846
262,2,270.0,300.0,False,0.17252911166376828,0.39297768292659196,0.3980747080073445,0.2827533972951801,0.11022428563141184
263,2,270.0,330.0,False,0.1512620131336717,0.2856471251246132,0.4140768205795376,0.21845456912914246,0.06719255599547075
264,2,300.0,0.0,False,0.2768522673476705,0.6062635568419712,0.871964070187075,0.44155791209482087,0.16470564474715035
265,2,300.0,30.0,False,0.44806486632250675,0.5935594319432116,1.0135656155778214,0.5208121491328592,0.07274728281035242
266,2,300.0,60.0,False,0.7509115840202694,0.26359607223694764,1.0076741545690195,0.5072538281286085,0.24365775589166086
267,2,300.0,90.0,False,0.7228495825301978,0.45314834549946714,1.1703778718340079,0.5879989640148324,0.13485061851536534
268,2,300.0,120.0,False,0.596556350599468,0.5925718134489263,1.1755763657298437,0.5945640820241971,0.0019922685752708502
269,2,300.0,150.0,False,0.7117012659490063,0.7229612832121259,1.3922172590683588,0.7173312745805661,0.005630008631559824
270,2,300.0,180.0,False,0.4998699575756241,0.5237011025135662,0.9764497927782042,0.5117855300445951,0.011915572468971042
271,2,300.0,210.0,False,0.25083899109861857,0.29065136708850103,0.5001315416568759,0.2707451790935598,0.019906187994941232
272,2,300.0,240.0,False,0.3942105253276106,0.6242771696555952,0.33975108775279717,0.5092438474916029,0.11503332216399231
273,2,300.0,270.0,False,0.3139589542288719,0.6317715366790789,0.3666329011094762,0.4728652454539754,0.15890629122510352
274,2,300.0,300.0,True,0.22776563148255222,0.49352636855042553,0.3004656468577117,0.3606460000164889,0.13288036853393667
275,2,300.0,330.0,False,0.14076944266119673,0.41088374591144583,0.4042507231029658,0.2758265942863213,0.13505715162512455
276,2,330.0,0.0,False,0.08972604405925164,0.7488915769514148,0.8057773711945253,0.41930881050533325,0.32958276644608164
277,2,330.0,30.0,False,0.4370578627137059,0.4878482762647603,0.9071208730611808,0.4624530694892331,0.0253952067755272
278,2,330.0,60.0,False,0.5072715191935677,0.4374706427329972,0.9359762139007837,0.47237108096328245,0.03490043823028527
279,2,330.0,90.0,False,0.5911480162772399,0.6984826993892006,1.2876598102992896,0.6448153578332203,0.05366734155598035
280,2,330.0,120.0,False,0.6900485378131074,0.673578275769787,1.3266271757993326,0.6818134067914472,0.00823513102166018
281,2,330.0,150.0,False,0.851158802113541,0.429334726151395,1.2247397511642202,0.6402467641324681,0.210912037981073
282,2,330.0,180.0,False,0.6669054556270209,0.27182898451602466,0.7477374981974139,0.46936722007152276,0.1975382355554981
283,2,330.0,210.0,False,0.6350140050138523,0.2794441758994519,0.5354969556274054,0.4572290904566521,0.1777849145572002
284,2,330.0,240.0,False,0.5042094074525088,0.5240244445132931,0.21108169985546826,0.5141169259829009,0.009907518530392179
285,2,330.0,270.0,False,0.47563873850447336,0.7770391168060771,0.38425780944765775,0.6263389276552752,0.15070018915080186
286,2,330.0,300.0,False,0.35595574892113513,0.789693241669495,0.4732647557204022,0.572824495295315,0.2168687463741799
287,2,330.0,330.0,True,0.18857457279337453,0.7757979574836678,0.6432153476644873,0.48218626513852114,0.2936116923451466
